y2_statefips,y2_countyfips,y1_statefips,y1_countyfips,y1_state,y1_countyname,n1,n2,agi
6,73,51,650,VA,Hampton city,47,79,1888
6,73,5,119,AR,Pulaski County,46,79,2646
6,73,37,51,NC,Cumberland County,46,71,2387
6,73,10,3,DE,New Castle County,45,75,3800
6,73,23,5,ME,Cumberland County,45,67,3411
6,73,25,1,MA,Barnstable County,45,55,3671
6,73,36,71,NY,Orange County,45,67,3503
6,73,37,129,NC,New Hanover County,45,70,3722
6,73,39,113,OH,Montgomery County,45,86,3192
6,73,51,740,VA,Portsmouth city,45,101,2196
6,73,16,27,ID,Canyon County,44,71,1845
6,73,24,37,MD,St. Mary's County,44,104,3347
6,73,34,5,NJ,Burlington County,44,90,3485
6,73,12,109,FL,St. Johns County,43,90,3632
6,73,31,109,NE,Lancaster County,43,95,2073
6,73,34,39,NJ,Union County,43,70,5721
6,73,48,215,TX,Hidalgo County,43,65,1855
6,73,12,127,FL,Volusia County,42,69,1868
6,73,17,111,IL,McHenry County,42,69,4499
6,73,1,73,AL,Jefferson County,41,54,2152
6,73,12,115,FL,Sarasota County,41,58,3567
6,73,33,11,NH,Hillsborough County,41,72,5133
6,73,33,15,NH,Rockingham County,41,65,4807
6,73,34,35,NJ,Somerset County,41,68,5620
6,73,35,29,NM,Luna County,41,160,917
6,73,49,57,UT,Weber County,41,66,2617
6,73,53,57,WA,Skagit County,41,77,3507
6,73,12,21,FL,Collier County,40,65,4630
6,73,17,89,IL,Kane County,40,58,4125
6,73,27,37,MN,Dakota County,40,59,5731
6,73,34,29,NJ,Ocean County,40,70,3076
6,73,42,45,PA,Delaware County,39,61,4099
6,73,47,93,TN,Knox County,39,61,1675
6,73,12,117,FL,Seminole County,38,68,4142
6,73,20,173,KS,Sedgwick County,38,50,1724
6,73,39,95,OH,Lucas County,37,73,2396
6,73,45,79,SC,Richland County,37,59,2114
6,73,53,5,WA,Benton County,37,53,2154
6,73,8,123,CO,Weld County,36,66,2015
6,73,12,101,FL,Pasco County,36,62,1665
6,73,49,53,UT,Washington County,36,59,2254
6,73,6,51,CA,Mono County,35,68,2876
6,73,12,87,FL,Monroe County,35,66,1606
6,73,12,97,FL,Osceola County,35,52,2078
6,73,19,103,IA,Johnson County,35,43,1630
6,73,22,103,LA,St. Tammany Parish,35,51,2015
6,73,23,31,ME,York County,35,60,2384
6,73,25,13,MA,Hampden County,35,45,2269
6,73,48,41,TX,Brazos County,35,52,4629
6,73,48,61,TX,Cameron County,35,67,2171
6,73,48,209,TX,Hays County,35,63,2340
6,73,51,177,VA,Spotsylvania County,35,59,2152
6,73,35,49,NM,Santa Fe County,34,41,4164
6,73,45,45,SC,Greenville County,34,44,2410
6,73,12,1,FL,Alachua County,33,48,1837
6,73,25,5,MA,Bristol County,33,46,1944
6,73,26,65,MI,Ingham County,33,52,2589
6,73,27,163,MN,Washington County,33,55,2519
6,73,51,800,VA,Suffolk city,33,76,2368
6,73,6,69,CA,San Benito County,32,50,1707
6,73,9,140,CT,Naugatuck Valley Planning Region,32,52,1834
6,73,34,31,NJ,Passaic County,32,47,2524
6,73,41,3,OR,Benton County,32,43,1561
6,73,48,451,TX,Tom Green County,32,60,1237
6,73,55,133,WI,Waukesha County,32,52,1430
6,73,6,45,CA,Mendocino County,31,47,2560
6,73,13,51,GA,Chatham County,31,50,1981
6,73,30,29,MT,Flathead County,31,46,2742
6,73,30,31,MT,Gallatin County,31,47,2242
6,73,34,7,NJ,Camden County,31,40,1884
6,73,40,27,OK,Cleveland County,31,40,1612
6,73,47,187,TN,Williamson County,31,57,3860
6,73,49,43,UT,Summit County,31,45,7546
6,73,1,89,AL,Madison County,30,50,5924
6,73,4,3,AZ,Cochise County,30,46,1393
6,73,12,81,FL,Manatee County,30,42,2532
6,73,18,141,IN,St. Joseph County,30,39,2029
6,73,27,109,MN,Olmsted County,30,44,2241
6,73,36,1,NY,Albany County,30,40,2231
6,73,36,27,NY,Dutchess County,30,42,2722
6,73,36,85,NY,Richmond County,30,43,1444
6,73,48,167,TX,Galveston County,30,46,1521
6,73,6,109,CA,Tuolumne County,29,44,1063
6,73,15,7,HI,Kauai County,29,46,2135
6,73,22,33,LA,East Baton Rouge Parish,29,41,1428
6,73,22,51,LA,Jefferson Parish,29,42,1700
6,73,29,183,MO,St. Charles County,29,42,1893
6,73,39,153,OH,Summit County,29,34,1560
6,73,47,149,TN,Rutherford County,29,51,2304
6,73,12,111,FL,St. Lucie County,28,41,1588
6,73,18,89,IN,Lake County,28,46,1618
6,73,24,21,MD,Frederick County,28,45,2741
6,73,37,81,NC,Guilford County,28,42,1948
6,73,44,9,RI,Washington County,28,41,4627
6,73,48,303,TX,Lubbock County,28,40,1489
6,73,57,3,FR,Foreign - Puerto Rico,28,51,1332
6,73,1,3,AL,Baldwin County,27,54,1787
6,73,6,101,CA,Sutter County,27,43,1218
6,73,9,120,CT,Greater Bridgeport Planning Regio,27,41,1969
6,73,21,67,KY,Fayette County,27,50,2138
6,73,39,17,OH,Butler County,27,48,2079
6,73,50,7,VT,Chittenden County,27,33,1914
6,73,51,121,VA,Montgomery County,27,32,1826
6,73,6,35,CA,Lassen County,26,31,1356
6,73,8,37,CO,Eagle County,26,32,1499
6,73,13,63,GA,Clayton County,26,46,1033
6,73,18,3,IN,Allen County,26,36,858
6,73,24,25,MD,Harford County,26,37,1931
6,73,30,63,MT,Missoula County,26,34,1284
6,73,37,135,NC,Orange County,26,34,1848
6,73,47,125,TN,Montgomery County,26,45,964
6,73,48,309,TX,McLennan County,26,48,1407
6,73,5,7,AR,Benton County,25,44,1183
6,73,8,14,CO,Broomfield County,25,37,2408
6,73,8,67,CO,La Plata County,25,30,1557
6,73,28,75,MS,Lauderdale County,25,46,1632
6,73,32,1,NV,Churchill County,25,45,1280
6,73,34,1,NJ,Atlantic County,25,41,1144
6,73,36,109,NY,Tompkins County,25,47,2537
6,73,37,67,NC,Forsyth County,25,34,1273
6,73,45,51,SC,Horry County,25,36,1142
6,73,48,91,TX,Comal County,25,40,1513
6,73,51,87,VA,Henrico County,25,32,1589
6,73,53,77,WA,Yakima County,25,46,979
6,73,1,97,AL,Mobile County,24,46,1002
6,73,6,5,CA,Amador County,24,29,703
6,73,12,83,FL,Marion County,24,44,1006
6,73,17,163,IL,St. Clair County,24,45,1453
6,73,25,15,MA,Hampshire County,24,36,1417
6,73,27,3,MN,Anoka County,24,34,1599
6,73,36,87,NY,Rockland County,24,30,1311
6,73,42,27,PA,Centre County,24,29,1129
6,73,42,43,PA,Dauphin County,24,37,1319
6,73,13,245,GA,Richmond County,23,32,936
6,73,17,143,IL,Peoria County,23,39,2287
6,73,28,59,MS,Jackson County,23,44,964
6,73,30,111,MT,Yellowstone County,23,35,1038
6,73,32,5,NV,Douglas County,23,29,1967
6,73,42,133,PA,York County,23,35,1227
6,73,2,90,AK,Fairbanks North Star Borough,22,38,1398
6,73,13,117,GA,Forsyth County,22,34,1656
6,73,26,139,MI,Ottawa County,22,32,1108
6,73,29,77,MO,Greene County,22,39,1289
6,73,48,39,TX,Brazoria County,22,38,1418
6,73,53,15,WA,Cowlitz County,22,35,889
6,73,29,47,MO,Clay County,21,32,1494
6,73,39,151,OH,Stark County,21,31,800
6,73,42,49,PA,Erie County,21,38,1514
6,73,48,187,TX,Guadalupe County,21,39,1406
6,73,48,245,TX,Jefferson County,21,29,869
6,73,51,3,VA,Albemarle County,21,27,1702
6,73,51,41,VA,Chesterfield County,21,46,1605
6,73,55,59,WI,Kenosha County,21,41,916
6,73,4,23,AZ,Santa Cruz County,20,41,2086
6,73,6,27,CA,Inyo County,20,26,1502
6,73,8,77,CO,Mesa County,20,30,1579
6,73,12,5,FL,Bay County,20,34,1070
6,73,12,73,FL,Leon County,20,27,800
6,73,18,105,IN,Monroe County,20,25,1348
6,73,19,113,IA,Linn County,20,27,1257
6,73,24,17,MD,Charles County,20,35,1118
6,73,26,77,MI,Kalamazoo County,20,29,1469
6,73,29,19,MO,Boone County,20,28,939
6,73,31,153,NE,Sarpy County,20,41,1243
6,73,36,91,NY,Saratoga County,20,36,1734
6,73,42,95,PA,Northampton County,20,29,1705
6,73,46,99,SD,Minnehaha County,20,30,1542
6,73,46,103,SD,Pennington County,20,39,1801
6,73,58,0,SS,Other flows - Same State,137,209,9659
6,73,59,0,DS,Other flows - Different State,6173,10094,470880
6,73,59,1,DS,Other flows - Northeast,750,1108,52649
6,73,59,3,DS,Other flows - Midwest,1664,2621,154771
6,73,59,5,DS,Other flows - South,2676,4515,151144
6,73,59,7,DS,Other flows - West,1083,1850,112317
6,73,57,9,FR,Foreign - Other flows,-1,-1,-1
6,75,96,0,CA,San Francisco County Total Migration-US and Foreign,33804,41379,6917590
6,75,97,0,CA,San Francisco County Total Migration-US,33780,41328,6915084
6,75,97,1,CA,San Francisco County Total Migration-Same State,20529,25856,4151602
6,75,97,3,CA,San Francisco County Total Migration-Different State,13251,15472,2763483
6,75,98,0,CA,San Francisco County Total Migration-Foreign,24,51,2505
6,75,6,75,CA,San Francisco County Non-migrants,353959,577572,95760063
6,75,6,1,CA,Alameda County,3743,4586,627590
6,75,6,81,CA,San Mateo County,3666,5148,905858
6,75,6,85,CA,Santa Clara County,3290,3872,1004111
6,75,6,37,CA,Los Angeles County,1906,2200,288938
6,75,6,13,CA,Contra Costa County,1580,2216,194985
6,75,6,41,CA,Marin County,894,1183,235096
6,75,6,73,CA,San Diego County,878,995,111871
6,75,53,33,WA,King County,760,868,155241
6,75,36,61,NY,New York County,756,891,186867
6,75,17,31,IL,Cook County,728,830,103725
6,75,6,59,CA,Orange County,654,765,85048
6,75,6,67,CA,Sacramento County,610,744,59051
6,75,6,97,CA,Sonoma County,466,580,78382
6,75,25,17,MA,Middlesex County,413,470,59801
6,75,36,47,NY,Kings County,410,503,101398
6,75,25,25,MA,Suffolk County,324,361,59685
6,75,6,95,CA,Solano County,317,468,25399
6,75,11,1,DC,District of Columbia,268,300,37359
6,75,4,13,AZ,Maricopa County,239,283,44048
6,75,6,87,CA,Santa Cruz County,235,274,28928
6,75,6,77,CA,San Joaquin County,230,314,18754
6,75,41,51,OR,Multnomah County,218,253,26157
6,75,42,101,PA,Philadelphia County,205,236,26831
6,75,48,453,TX,Travis County,203,233,35597
6,75,8,31,CO,Denver County,201,227,31516
6,75,6,65,CA,Riverside County,198,230,20848
6,75,48,201,TX,Harris County,180,221,24013
6,75,48,113,TX,Dallas County,176,211,31420
6,75,13,121,GA,Fulton County,168,191,33408
6,75,15,3,HI,Honolulu County,163,207,18649
6,75,6,83,CA,Santa Barbara County,156,178,33659
6,75,32,3,NV,Clark County,154,202,28107
6,75,42,3,PA,Allegheny County,143,152,17057
6,75,12,86,FL,Miami-Dade County,142,186,26130
6,75,27,53,MN,Hennepin County,141,154,18756
6,75,6,53,CA,Monterey County,140,177,22036
6,75,6,61,CA,Placer County,140,172,37445
6,75,36,81,NY,Queens County,135,161,15261
6,75,6,113,CA,Yolo County,126,151,10003
6,75,6,55,CA,Napa County,125,155,27526
6,75,6,71,CA,San Bernardino County,119,139,9146
6,75,6,99,CA,Stanislaus County,117,153,8370
6,75,6,19,CA,Fresno County,115,149,8488
6,75,6,79,CA,San Luis Obispo County,115,128,12224
6,75,51,59,VA,Fairfax County,115,128,17902
6,75,34,17,NJ,Hudson County,109,133,19911
6,75,49,35,UT,Salt Lake County,107,140,14453
6,75,6,111,CA,Ventura County,105,121,14536
6,75,24,31,MD,Montgomery County,102,116,15847
6,75,26,125,MI,Oakland County,101,118,16561
6,75,32,31,NV,Washoe County,98,115,28703
6,75,6,17,CA,El Dorado County,89,113,14449
6,75,8,13,CO,Boulder County,87,101,7037
6,75,25,21,MA,Norfolk County,86,92,13745
6,75,51,13,VA,Arlington County,83,93,10901
6,75,37,183,NC,Wake County,82,92,10393
6,75,39,49,OH,Franklin County,82,93,9158
6,75,9,190,CT,Western Connecticut Planning Regi,77,86,10870
6,75,12,11,FL,Broward County,77,86,8177
6,75,26,161,MI,Washtenaw County,75,80,8949
6,75,37,63,NC,Durham County,71,87,6775
6,75,34,23,NJ,Middlesex County,68,77,9885
6,75,48,85,TX,Collin County,67,76,8695
6,75,9,170,CT,South Central Connecticut Plannin,66,76,6269
6,75,41,67,OR,Washington County,66,79,11664
6,75,6,29,CA,Kern County,64,78,5003
6,75,55,25,WI,Dane County,64,73,6736
6,75,37,119,NC,Mecklenburg County,63,76,8401
6,75,39,35,OH,Cuyahoga County,63,72,8587
6,75,6,57,CA,Nevada County,61,70,12076
6,75,36,119,NY,Westchester County,61,74,9467
6,75,12,99,FL,Palm Beach County,59,67,6852
6,75,34,3,NJ,Bergen County,59,67,5481
6,75,24,510,MD,Baltimore city,56,74,6697
6,75,36,59,NY,Nassau County,55,62,7111
6,75,17,43,IL,DuPage County,53,64,8806
6,75,36,103,NY,Suffolk County,53,58,8419
6,75,4,19,AZ,Pima County,52,57,6992
6,75,26,163,MI,Wayne County,51,68,5665
6,75,48,439,TX,Tarrant County,49,59,3516
6,75,13,89,GA,DeKalb County,48,62,4447
6,75,34,21,NJ,Mercer County,48,53,6574
6,75,47,37,TN,Davidson County,48,57,6662
6,75,48,157,TX,Fort Bend County,47,48,5498
6,75,12,95,FL,Orange County,46,63,6219
6,75,39,61,OH,Hamilton County,45,50,5180
6,75,6,47,CA,Merced County,44,55,2814
6,75,25,9,MA,Essex County,44,48,10079
6,75,44,7,RI,Providence County,44,48,4723
6,75,51,107,VA,Loudoun County,43,51,5900
6,75,53,53,WA,Pierce County,42,50,3739
6,75,42,91,PA,Montgomery County,40,44,5740
6,75,8,59,CO,Jefferson County,39,44,5424
6,75,29,189,MO,St. Louis County,39,50,4366
6,75,29,510,MO,St. Louis city,39,45,4671
6,75,53,61,WA,Snohomish County,39,43,6129
6,75,8,5,CO,Arapahoe County,38,43,3663
6,75,48,29,TX,Bexar County,38,44,3272
6,75,6,7,CA,Butte County,37,46,2805
6,75,6,45,CA,Mendocino County,37,43,4800
6,75,12,57,FL,Hillsborough County,37,39,2897
6,75,48,491,TX,Williamson County,37,48,6749
6,75,17,97,IL,Lake County,36,41,5988
6,75,20,91,KS,Johnson County,36,41,4421
6,75,25,27,MA,Worcester County,35,38,4678
6,75,6,23,CA,Humboldt County,34,41,4344
6,75,55,79,WI,Milwaukee County,34,40,3441
6,75,12,103,FL,Pinellas County,33,41,5182
6,75,13,67,GA,Cobb County,33,36,3711
6,75,13,135,GA,Gwinnett County,33,39,4175
6,75,22,71,LA,Orleans Parish,33,40,3707
6,75,34,13,NJ,Essex County,33,36,4847
6,75,27,123,MN,Ramsey County,32,40,4766
6,75,34,35,NJ,Somerset County,32,37,4481
6,75,41,39,OR,Lane County,32,38,2582
6,75,6,107,CA,Tulare County,31,36,2352
6,75,42,29,PA,Chester County,31,39,5193
6,75,17,19,IL,Champaign County,30,33,2346
6,75,41,17,OR,Deschutes County,30,31,3455
6,75,36,29,NY,Erie County,29,34,3046
6,75,19,153,IA,Polk County,28,34,2173
6,75,34,25,NJ,Monmouth County,28,31,3983
6,75,35,1,NM,Bernalillo County,28,35,3864
6,75,51,760,VA,Richmond city,28,33,2846
6,75,21,111,KY,Jefferson County,27,30,3051
6,75,9,110,CT,Capitol Planning Region,26,26,2930
6,75,36,109,NY,Tompkins County,26,28,2555
6,75,48,121,TX,Denton County,26,30,2716
6,75,49,43,UT,Summit County,26,40,7804
6,75,8,41,CO,El Paso County,25,37,1538
6,75,23,5,ME,Cumberland County,25,28,3317
6,75,33,9,NH,Grafton County,25,26,2995
6,75,36,55,NY,Monroe County,25,27,2498
6,75,25,15,MA,Hampshire County,24,27,3685
6,75,31,55,NE,Douglas County,24,32,3730
6,75,37,135,NC,Orange County,24,27,2308
6,75,53,11,WA,Clark County,24,26,2300
6,75,57,5,FR,Foreign - APO/FPO ZIPs,24,51,2505
6,75,6,33,CA,Lake County,23,31,2456
6,75,18,97,IN,Marion County,23,26,1703
6,75,34,27,NJ,Morris County,23,29,6624
6,75,42,45,PA,Delaware County,23,23,3463
6,75,45,19,SC,Charleston County,23,24,3454
6,75,8,35,CO,Douglas County,22,24,4007
6,75,18,157,IN,Tippecanoe County,22,28,1746
6,75,24,27,MD,Howard County,22,23,2069
6,75,36,5,NY,Bronx County,22,29,1555
6,75,41,29,OR,Jackson County,22,25,2802
6,75,6,89,CA,Shasta County,21,24,1605
6,75,6,109,CA,Tuolumne County,21,32,2003
6,75,8,69,CO,Larimer County,21,25,2949
6,75,29,95,MO,Jackson County,21,31,1653
6,75,41,5,OR,Clackamas County,21,21,1754
6,75,47,157,TN,Shelby County,21,25,2902
6,75,49,49,UT,Utah County,21,30,1556
6,75,50,7,VT,Chittenden County,21,23,2338
6,75,6,31,CA,Kings County,20,25,836
6,75,12,31,FL,Duval County,20,25,2482
6,75,24,5,MD,Baltimore County,20,28,3932
6,75,26,81,MI,Kent County,20,21,1833
6,75,34,39,NJ,Union County,20,21,3475
6,75,58,0,SS,Other flows - Same State,122,165,26876
6,75,59,0,DS,Other flows - Different State,2597,3074,488242
6,75,59,1,DS,Other flows - Northeast,502,572,72999
6,75,59,3,DS,Other flows - Midwest,600,701,73351
6,75,59,5,DS,Other flows - South,1020,1221,244018
6,75,59,7,DS,Other flows - West,475,580,97874
6,75,57,9,FR,Foreign - Other flows,-1,-1,-1
6,77,96,0,CA,San Joaquin County Total Migration-US and Foreign,16617,32908,1445778
6,77,97,0,CA,San Joaquin County Total Migration-US,16587,32864,1444561
6,77,97,1,CA,San Joaquin County Total Migration-Same State,14092,28487,1294520
6,77,97,3,CA,San Joaquin County Total Migration-Different State,2495,4377,150041
6,77,98,0,CA,San Joaquin County Total Migration-Foreign,30,44,1217
6,77,6,77,CA,San Joaquin County Non-migrants,282567,609147,22781300
6,77,6,1,CA,Alameda County,3895,8884,452711
6,77,6,85,CA,Santa Clara County,2567,5780,341654
6,77,6,99,CA,Stanislaus County,1551,2865,89231
6,77,6,67,CA,Sacramento County,1274,2198,71855
6,77,6,13,CA,Contra Costa County,1091,2155,88741
6,77,6,81,CA,San Mateo County,484,1016,45257
6,77,6,37,CA,Los Angeles County,326,575,20744
6,77,6,95,CA,Solano County,273,476,18143
6,77,6,47,CA,Merced County,220,435,11376
6,77,6,19,CA,Fresno County,204,350,11530
6,77,6,75,CA,San Francisco County,203,323,15232
6,77,6,73,CA,San Diego County,182,336,11673
6,77,6,9,CA,Calaveras County,133,237,8161
6,77,6,59,CA,Orange County,128,230,8577
6,77,6,65,CA,Riverside County,124,236,7235
6,77,32,3,NV,Clark County,121,231,4583
6,77,4,13,AZ,Maricopa County,116,198,6171
6,77,6,53,CA,Monterey County,115,190,6635
6,77,6,29,CA,Kern County,113,196,5543
6,77,6,71,CA,San Bernardino County,101,166,4995
6,77,32,31,NV,Washoe County,90,149,5510
6,77,6,61,CA,Placer County,88,134,6180
6,77,6,113,CA,Yolo County,80,124,4106
6,77,6,5,CA,Amador County,77,134,3891
6,77,6,97,CA,Sonoma County,69,105,6386
6,77,53,33,WA,King County,65,100,5298
6,77,6,107,CA,Tulare County,63,112,2815
6,77,6,87,CA,Santa Cruz County,61,101,4025
6,77,6,109,CA,Tuolumne County,56,84,4389
6,77,6,17,CA,El Dorado County,52,86,4035
6,77,6,39,CA,Madera County,51,91,2484
6,77,15,3,HI,Honolulu County,49,97,2528
6,77,6,7,CA,Butte County,45,62,1921
6,77,48,201,TX,Harris County,44,74,2531
6,77,6,41,CA,Marin County,43,92,3996
6,77,36,81,NY,Queens County,42,57,1612
6,77,6,111,CA,Ventura County,40,74,4279
6,77,6,101,CA,Sutter County,37,65,1854
6,77,6,83,CA,Santa Barbara County,35,51,1653
6,77,6,89,CA,Shasta County,33,56,1808
6,77,53,53,WA,Pierce County,33,60,1915
6,77,6,31,CA,Kings County,31,45,804
6,77,57,5,FR,Foreign - APO/FPO ZIPs,30,44,1217
6,77,6,79,CA,San Luis Obispo County,29,37,1253
6,77,53,61,WA,Snohomish County,29,61,3377
6,77,17,31,IL,Cook County,28,56,2194
6,77,6,69,CA,San Benito County,25,45,3067
6,77,6,23,CA,Humboldt County,24,34,1610
6,77,6,115,CA,Yuba County,24,44,902
6,77,48,453,TX,Travis County,23,40,2877
6,77,4,19,AZ,Pima County,22,40,1261
6,77,48,113,TX,Dallas County,20,31,1130
6,77,58,0,SS,Other flows - Same State,145,265,8743
6,77,59,0,DS,Other flows - Different State,1813,3183,109052
6,77,59,1,DS,Other flows - Northeast,214,354,16034
6,77,59,3,DS,Other flows - Midwest,307,552,19436
6,77,59,5,DS,Other flows - South,708,1298,44965
6,77,59,7,DS,Other flows - West,584,979,28618
6,77,57,9,FR,Foreign - Other flows,-1,-1,-1
6,79,96,0,CA,San Luis Obispo County Total Migration-US and Foreign,6742,10672,701045
6,79,97,0,CA,San Luis Obispo County Total Migration-US,6742,10672,701045
6,79,97,1,CA,San Luis Obispo County Total Migration-Same State,5077,8054,541889
6,79,97,3,CA,San Luis Obispo County Total Migration-Different State,1665,2618,159156
6,79,6,79,CA,San Luis Obispo County Non-migrants,109250,208055,12329158
6,79,6,83,CA,Santa Barbara County,811,1412,55464
6,79,6,37,CA,Los Angeles County,688,1047,79951
6,79,6,29,CA,Kern County,335,521,25048
6,79,6,19,CA,Fresno County,300,499,31879
6,79,6,59,CA,Orange County,285,441,35723
6,79,6,73,CA,San Diego County,278,404,23337
6,79,6,85,CA,Santa Clara County,277,458,57515
6,79,6,111,CA,Ventura County,185,287,27050
6,79,6,53,CA,Monterey County,181,294,12027
6,79,6,107,CA,Tulare County,165,276,14355
6,79,6,1,CA,Alameda County,142,223,22775
6,79,6,67,CA,Sacramento County,130,182,9828
6,79,6,65,CA,Riverside County,129,199,13912
6,79,6,71,CA,San Bernardino County,128,203,12705
6,79,6,13,CA,Contra Costa County,123,207,19158
6,79,6,87,CA,Santa Cruz County,92,131,11287
6,79,4,13,AZ,Maricopa County,81,136,12301
6,79,6,75,CA,San Francisco County,80,110,13991
6,79,6,31,CA,Kings County,76,131,6182
6,79,6,81,CA,San Mateo County,74,132,13713
6,79,6,97,CA,Sonoma County,53,88,5736
6,79,32,3,NV,Clark County,51,70,3675
6,79,6,99,CA,Stanislaus County,49,78,3551
6,79,6,61,CA,Placer County,46,67,4777
6,79,6,77,CA,San Joaquin County,40,59,4720
6,79,6,17,CA,El Dorado County,39,53,4004
6,79,41,51,OR,Multnomah County,39,51,2524
6,79,53,33,WA,King County,36,55,6536
6,79,6,7,CA,Butte County,34,40,1573
6,79,6,41,CA,Marin County,29,44,4573
6,79,4,19,AZ,Pima County,28,46,2485
6,79,6,57,CA,Nevada County,28,49,3395
6,79,32,31,NV,Washoe County,28,42,2127
6,79,6,39,CA,Madera County,27,47,2057
6,79,6,113,CA,Yolo County,26,38,1569
6,79,17,31,IL,Cook County,23,32,1696
6,79,6,89,CA,Shasta County,22,30,1449
6,79,6,95,CA,Solano County,20,33,1219
6,79,58,0,SS,Other flows - Same State,185,273,4804
6,79,59,0,DS,Other flows - Different State,1379,2186,127814
6,79,59,1,DS,Other flows - Northeast,152,235,15186
6,79,59,3,DS,Other flows - Midwest,220,368,18295
6,79,59,5,DS,Other flows - South,388,579,36174
6,79,59,7,DS,Other flows - West,619,1004,58159
6,79,57,9,FR,Foreign - Other flows,-1,-1,-1
6,81,96,0,CA,San Mateo County Total Migration-US and Foreign,22436,33547,4748265
6,81,97,0,CA,San Mateo County Total Migration-US,22416,33514,4746568
6,81,97,1,CA,San Mateo County Total Migration-Same State,16444,25095,3798438
6,81,97,3,CA,San Mateo County Total Migration-Different State,5972,8419,948130
6,81,98,0,CA,San Mateo County Total Migration-Foreign,20,33,1698
6,81,6,81,CA,San Mateo County Non-migrants,301797,586572,100683917
6,81,6,75,CA,San Francisco County,4913,7784,1155334
6,81,6,85,CA,Santa Clara County,4213,6543,1604065
6,81,6,1,CA,Alameda County,2139,3228,351083
6,81,6,37,CA,Los Angeles County,955,1289,126662
6,81,6,13,CA,Contra Costa County,829,1303,101267
6,81,6,73,CA,San Diego County,415,567,51434
6,81,6,67,CA,Sacramento County,369,537,28832
6,81,53,33,WA,King County,338,460,69399
6,81,6,59,CA,Orange County,315,426,40982
6,81,17,31,IL,Cook County,230,299,58143
6,81,6,95,CA,Solano County,219,339,20646
6,81,6,77,CA,San Joaquin County,200,324,14881
6,81,6,41,CA,Marin County,194,271,54133
